chain,R_0,D_inf,ρ
1,6.552506927008602,1.0687118067130985,0.6947825314769388
1,6.5078965977915395,1.3844557749403679,0.7242048644336007
1,9.29701459639679,1.2436748582275894,0.6449409769400246
1,8.213256114923347,1.6745559867469269,0.8277780267240367
1,7.330244955675501,1.772404262450926,0.7291703249567721
1,8.305694030293637,1.9296693971829348,0.6426299419282451
1,8.305694030293637,1.9296693971829348,0.6426299419282451
1,9.013745804075732,1.3126597655263446,0.6338475707316423
1,7.663960835128051,1.9530438890154735,0.7104498885924153
1,7.663960835128051,1.9530438890154735,0.7104498885924153
1,7.663960835128051,1.9530438890154735,0.7104498885924153
